NO_OF_FRAMES	5500
NO_OF_CAMERAS	11
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-02-26, 18:32:39.510	442281.92392820
DATA_INCLUDED	6D
BODY_NAMES	karlax_bottompart	karlax_upperpart
BODY_FILTERS	No filter	No filter
karlax_bottompart X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		karlax_upperpart X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
262.51125	-62.96960	950.71226	80.73610	73.23560	175.27998	0.61650	-0.28746	-0.92856	0.23483	-0.02373	-0.23820	-0.97093	0.95750	-0.28467	0.04643		282.54862	13.72874	1184.33788	-144.88844	82.55590	34.23016	0.68909	0.10712	-0.93169	0.34709	-0.07288	-0.35552	-0.93182	0.99157	0.07452	-0.10598	
261.01791	-63.00651	949.04122	81.37317	73.12154	174.48178	0.59846	-0.28900	-0.92729	0.23795	-0.02792	-0.24028	-0.97030	0.95692	-0.28706	0.04355		282.08372	14.21887	1182.41606	-146.69003	82.38667	35.96611	0.66075	0.10723	-0.93138	0.34790	-0.07781	-0.35671	-0.93097	0.99118	0.07276	-0.11072	
259.59153	-63.03406	947.37170	81.97632	72.99931	173.67526	0.55332	-0.29060	-0.92580	0.24176	-0.03221	-0.24305	-0.96948	0.95630	-0.28952	0.04081		281.64809	14.55553	1180.60250	-148.03868	82.20510	37.20129	0.67002	0.10803	-0.93070	0.34947	-0.08200	-0.35867	-0.92985	0.99076	0.07179	-0.11507	
258.16082	-63.19594	945.85617	82.50038	72.85519	173.04755	0.60926	-0.29262	-0.92462	0.24381	-0.03568	-0.24424	-0.96906	0.95556	-0.29227	0.03848		281.19309	14.80916	1178.71127	-149.90027	82.19990	38.95370	0.71363	0.10554	-0.93031	0.35127	-0.08532	-0.36041	-0.92888	0.99075	0.06806	-0.11742	
256.77044	-63.20409	944.24845	83.07199	72.78953	172.31438	0.54645	-0.29322	-0.92360	0.24695	-0.03957	-0.24636	-0.96837	0.95522	-0.29372	0.03569		280.66472	15.06573	1177.01528	-151.04654	82.02817	40.05135	0.71791	0.10616	-0.93003	0.35182	-0.08924	-0.36130	-0.92817	0.99034	0.06714	-0.12135	
255.34581	-63.33575	942.78798	83.55598	72.69653	171.77490	0.60435	-0.29437	-0.92290	0.24821	-0.04255	-0.24680	-0.96813	0.95474	-0.29555	0.03338		280.04480	15.28007	1175.22171	-152.25713	81.95808	41.23310	0.69129	0.10521	-0.92999	0.35221	-0.09221	-0.36178	-0.92769	0.99017	0.06512	-0.12382	
253.94452	-63.39131	941.29556	84.08141	72.66817	171.16519	0.59869	-0.29437	-0.92240	0.25003	-0.04575	-0.24772	-0.96775	0.95460	-0.29632	0.03072		279.41352	15.50243	1173.65528	-153.27971	81.87241	42.19649	0.64164	0.10474	-0.92971	0.35308	-0.09496	-0.36276	-0.92703	0.98996	0.06357	-0.12628	
252.60317	-63.35120	939.71023	84.66739	72.66409	170.45070	0.55344	-0.29384	-0.92185	0.25266	-0.04943	-0.24932	-0.96716	0.95457	-0.29668	0.02769		278.79106	15.61807	1172.00037	-154.72029	81.87866	43.54990	0.63943	0.10239	-0.92941	0.35457	-0.09733	-0.36409	-0.92626	0.98997	0.06033	-0.12774	
251.20528	-63.41634	938.24884	85.01890	72.52477	170.01163	0.57611	-0.29574	-0.92078	0.25436	-0.05209	-0.25033	-0.96676	0.95385	-0.29916	0.02607		278.09617	15.75760	1170.38406	-155.48085	81.74010	44.28218	0.58319	0.10285	-0.92925	0.35485	-0.10030	-0.36461	-0.92574	0.98963	0.05962	-0.13071	
249.83281	-63.62570	936.84419	85.53498	72.51437	169.49358	0.59584	-0.29543	-0.92076	0.25480	-0.05479	-0.24994	-0.96671	0.95379	-0.29955	0.02339		277.45012	15.84107	1168.89290	-156.42941	81.63526	45.18734	0.57959	0.10253	-0.92906	0.35544	-0.10320	-0.36533	-0.92514	0.98936	0.05817	-0.13334	
248.46148	-63.75630	935.47948	85.79181	72.34190	169.14951	0.60087	-0.29791	-0.91951	0.25641	-0.05710	-0.25096	-0.96631	0.95288	-0.30252	0.02226		276.81631	15.89390	1167.34993	-157.28218	81.51241	45.97569	0.61105	0.10257	-0.92871	0.35634	-0.10613	-0.36640	-0.92439	0.98905	0.05700	-0.13614	
247.11535	-63.91725	934.10974	86.03844	72.16746	168.80946	0.58940	-0.30041	-0.91822	0.25813	-0.05943	-0.25208	-0.96588	0.95196	-0.30550	0.02116		276.15320	15.95970	1165.82873	-158.15680	81.36278	46.80577	0.62407	0.10279	-0.92848	0.35688	-0.10949	-0.36716	-0.92369	0.98866	0.05588	-0.13940	
245.75194	-64.13016	932.74736	86.29540	71.95712	168.47762	0.60841	-0.30349	-0.91681	0.25953	-0.06187	-0.25284	-0.96553	0.95082	-0.30908	0.02001		275.50046	15.96967	1164.40071	-158.82008	81.18208	47.43134	0.64015	0.10370	-0.92824	0.35724	-0.11290	-0.36784	-0.92301	0.98818	0.05539	-0.14294	
244.42472	-64.29098	931.45147	86.66422	71.86038	167.95636	0.56852	-0.30448	-0.91567	0.26238	-0.06496	-0.25486	-0.96479	0.95030	-0.31081	0.01812		274.87646	15.82766	1162.93003	-159.82991	81.08173	48.33197	0.73944	0.10306	-0.92766	0.35892	-0.11581	-0.36958	-0.92195	0.98791	0.05345	-0.14552	
243.00307	-64.64903	930.27072	86.98814	71.71206	167.60043	0.60652	-0.30647	-0.91478	0.26316	-0.06738	-0.25492	-0.96461	0.94949	-0.31336	0.01649		274.17873	15.69059	1161.54185	-160.53349	80.94618	49.02774	0.76122	0.10318	-0.92766	0.35889	-0.11881	-0.36973	-0.92151	0.98754	0.05244	-0.14837	
241.60271	-64.94276	929.11408	87.35981	71.67847	167.16455	0.60218	-0.30649	-0.91437	0.26455	-0.06983	-0.25558	-0.96426	0.94931	-0.31402	0.01448		273.41248	15.50951	1160.11039	-161.15642	80.81961	49.66625	0.73195	0.10326	-0.92780	0.35850	-0.12162	-0.36950	-0.92124	0.98719	0.05153	-0.15099	
240.22711	-65.25646	927.99094	87.81103	71.67667	166.65651	0.60331	-0.30589	-0.91418	0.26590	-0.07256	-0.25609	-0.96393	0.94930	-0.31415	0.01201		272.54210	15.33500	1158.87848	-162.13069	80.82327	50.64210	0.68315	0.10114	-0.92800	0.35859	-0.12331	-0.36935	-0.92107	0.98720	0.04894	-0.15179	
238.88228	-65.54096	926.88796	88.22669	71.68002	166.17519	0.60668	-0.30522	-0.91398	0.26737	-0.07511	-0.25678	-0.96355	0.94932	-0.31417	0.00973		271.71294	15.11494	1157.72649	-162.97112	80.82691	51.45018	0.61915	0.09935	-0.92795	0.35922	-0.12468	-0.36977	-0.92072	0.98721	0.04669	-0.15243	
237.56368	-65.88613	925.92628	88.60764	71.66119	165.76083	0.60018	-0.30497	-0.91380	0.26825	-0.07739	-0.25696	-0.96332	0.94921	-0.31454	0.00765		270.83639	14.99814	1156.67245	-163.04684	80.67459	51.57569	0.50181	0.10071	-0.92821	0.35818	-0.12695	-0.36905	-0.92070	0.98678	0.04725	-0.15500	
236.36607	-66.19373	924.91618	89.01929	71.69966	165.28297	0.57128	-0.30370	-0.91379	0.26973	-0.07977	-0.25772	-0.96292	0.94942	-0.31395	0.00537		270.04324	14.75484	1155.67571	-162.78246	80.53107	51.30116	0.50630	0.10286	-0.92802	0.35806	-0.12839	-0.36934	-0.92038	0.98637	0.04870	-0.15714	
235.28516	-66.91474	924.19812	89.17744	71.23035	165.22374	0.79306	-0.31112	-0.91175	0.26816	-0.08206	-0.25534	-0.96336	0.94682	-0.32173	0.00462		269.29726	14.44881	1154.68942	-162.60675	80.36698	51.11301	0.49957	0.10505	-0.92781	0.35795	-0.13025	-0.36968	-0.91998	0.98590	0.05002	-0.15969	
234.18058	-67.29334	923.37130	89.54061	71.41148	164.79660	0.74218	-0.30761	-0.91253	0.26957	-0.08360	-0.25629	-0.96298	0.94783	-0.31876	0.00256		268.49312	14.13398	1153.81100	-162.48444	80.26764	50.96472	0.49703	0.10647	-0.92756	0.35818	-0.13131	-0.37019	-0.91963	0.98561	0.05088	-0.16121	
233.12705	-67.76923	922.66668	89.76868	71.48653	164.53506	0.75875	-0.30603	-0.91283	0.27034	-0.08467	-0.25674	-0.96277	0.94825	-0.31753	0.00128		267.70538	13.82513	1152.97267	-162.13112	80.15429	50.59417	0.49711	0.10855	-0.92731	0.35820	-0.13212	-0.37059	-0.91935	0.98527	0.05247	-0.16275	
232.03508	-67.95508	921.86959	90.35847	72.03838	163.81113	0.61485	-0.29615	-0.91527	0.27308	-0.08598	-0.25920	-0.96199	0.95126	-0.30837	-0.00193		266.88835	13.59702	1152.24680	-160.61867	79.87502	49.07385	0.49617	0.11516	-0.92675	0.35761	-0.13282	-0.37113	-0.91903	0.98443	0.05834	-0.16583	
230.99299	-68.19668	921.24755	91.19673	72.48676	162.99506	0.61466	-0.28777	-0.91786	0.27334	-0.08801	-0.25886	-0.96190	0.95365	-0.30086	-0.00628		266.24534	13.44353	1151.55078	-153.22530	78.72761	41.79739	0.33566	0.14573	-0.92440	0.35249	-0.13028	-0.37112	-0.91940	0.98071	0.08806	-0.17452	
229.93265	-68.45928	920.67568	92.28043	73.09293	161.93091	0.59419	-0.27648	-0.92121	0.27372	-0.09020	-0.25869	-0.96174	0.95678	-0.29059	-0.01157		265.56385	13.27727	1150.89249	-151.52176	78.25181	40.13273	0.33555	0.15567	-0.92349	0.35062	-0.13124	-0.37114	-0.91926	0.97905	0.09709	-0.17897	
228.94751	-69.06826	920.42808	93.11085	73.12906	161.24316	0.79848	-0.27480	-0.92225	0.27190	-0.09332	-0.25587	-0.96220	0.95696	-0.28979	-0.01575		265.00330	13.06594	1150.38036	-150.07870	77.73066	38.70063	0.34309	0.16585	-0.92230	0.34907	-0.13287	-0.37164	-0.91882	0.97716	0.10600	-0.18418	
227.94389	-69.45054	920.09581	94.21457	73.63377	160.07126	0.75666	-0.26490	-0.92463	0.27364	-0.09604	-0.25706	-0.96161	0.95948	-0.28101	-0.02071		264.19315	12.75173	1149.97510	-153.19164	77.82210	41.67105	0.39656	0.15757	-0.92270	0.35183	-0.14025	-0.37358	-0.91693	0.97750	0.09514	-0.18828	
227.10541	-69.93538	919.85543	95.09520	73.89025	159.14880	0.77616	-0.25931	-0.92588	0.27480	-0.09877	-0.25762	-0.96119	0.96073	-0.27638	-0.02464		263.85477	12.55711	1149.52922	-152.31357	77.44733	40.75527	0.40224	0.16463	-0.92163	0.35141	-0.14188	-0.37470	-0.91623	0.97610	0.10098	-0.19245	
226.41207	-70.49845	919.74022	95.68265	74.01906	158.45732	0.79164	-0.25609	-0.92616	0.27685	-0.10110	-0.25917	-0.96053	0.96135	-0.27396	-0.02726		263.52369	12.41317	1149.15133	-151.80624	77.15563	40.18417	0.39019	0.16983	-0.92060	0.35163	-0.14344	-0.37611	-0.91540	0.97498	0.10503	-0.19593	
225.79922	-71.15894	919.62030	95.98687	74.12341	158.02225	0.79791	-0.25369	-0.92612	0.27917	-0.10238	-0.26129	-0.95982	0.96185	-0.27207	-0.02853		263.27670	12.33184	1148.80890	-151.97169	77.06052	40.21316	0.41092	0.17100	-0.91964	0.35358	-0.14457	-0.37840	-0.91428	0.97461	0.10522	-0.19766	
225.32041	-71.83319	919.58850	96.01154	74.12659	157.80841	0.79726	-0.25325	-0.92528	0.28235	-0.10331	-0.26433	-0.95888	0.96187	-0.27201	-0.02864		262.96063	12.28266	1148.51319	-152.18825	77.00024	40.27173	0.38354	0.17163	-0.91861	0.35596	-0.14541	-0.38098	-0.91308	0.97437	0.10495	-0.19896	
224.89543	-72.57802	919.52750	95.85075	74.14068	157.77751	0.78459	-0.25298	-0.92440	0.28546	-0.10335	-0.26755	-0.95799	0.96194	-0.27185	-0.02786		262.57965	12.24003	1148.13267	-152.82185	77.11941	40.70647	0.36587	0.16899	-0.91771	0.35950	-0.14538	-0.38397	-0.91183	0.97484	0.10182	-0.19831	
224.54544	-73.35789	919.51175	95.49051	74.05882	157.92938	0.78807	-0.25452	-0.92295	0.28877	-0.10320	-0.27097	-0.95704	0.96154	-0.27339	-0.02628		262.20800	12.29079	1147.88247	-153.25340	77.19730	40.91873	0.36985	0.16745	-0.91653	0.36324	-0.14514	-0.38734	-0.91044	0.97514	0.09973	-0.19789	
224.26369	-74.15766	919.53014	94.99747	73.93684	158.23175	0.83318	-0.25697	-0.92135	0.29170	-0.10261	-0.27412	-0.95621	0.96096	-0.27564	-0.02410		261.81822	12.28008	1147.53238	-153.51830	77.24129	40.98180	0.35893	0.16672	-0.91532	0.36659	-0.14483	-0.39049	-0.90914	0.97531	0.09848	-0.19767	
224.04724	-74.76239	919.29823	95.00702	74.26669	157.91728	0.64264	-0.25127	-0.92133	0.29666	-0.10194	-0.27960	-0.95469	0.96253	-0.27013	-0.02367		261.52577	12.26598	1147.22598	-153.59247	77.24622	40.86645	0.33497	0.16695	-0.91406	0.36961	-0.14444	-0.39350	-0.90790	0.97533	0.09818	-0.19773	
223.97717	-75.45756	919.21725	94.87660	74.49591	157.85701	0.57303	-0.24759	-0.92135	0.29968	-0.10075	-0.28315	-0.95377	0.96361	-0.26634	-0.02272		261.28097	12.19735	1146.91469	-153.67500	77.29482	40.75551	0.34653	0.16660	-0.91283	0.37281	-0.14358	-0.39653	-0.90673	0.97551	0.09753	-0.19713	
224.14994	-76.30208	919.06216	94.34308	74.33154	158.24695	0.62475	-0.25084	-0.91977	0.30182	-0.10009	-0.28547	-0.95315	0.96284	-0.26929	-0.02045		261.07112	12.11226	1146.61739	-153.67717	77.36956	40.58182	0.34618	0.16607	-0.91170	0.37579	-0.14225	-0.39924	-0.90574	0.97580	0.09696	-0.19599	
224.43614	-77.03825	918.92222	93.79322	74.33813	158.64581	0.61134	-0.25143	-0.91889	0.30401	-0.09830	-0.28823	-0.95250	0.96287	-0.26937	-0.01786		260.93794	11.98540	1146.26065	-153.64511	77.47205	40.38256	0.36118	0.16523	-0.91065	0.37869	-0.14054	-0.40179	-0.90488	0.97619	0.09630	-0.19437	
224.82330	-77.79035	918.78173	93.00870	74.28304	159.26735	0.62431	-0.25334	-0.91762	0.30627	-0.09590	-0.29121	-0.95184	0.96261	-0.27051	-0.01422		260.84044	11.87506	1145.93549	-153.65231	77.60108	40.23943	0.33045	0.16390	-0.90976	0.38140	-0.13870	-0.40404	-0.90416	0.97668	0.09530	-0.19241	
225.31909	-78.79484	918.86027	91.53926	73.77013	160.68297	0.79365	-0.26376	-0.91465	0.30634	-0.09245	-0.29215	-0.95189	0.96015	-0.27939	-0.00751		260.58843	11.71365	1145.68494	-154.47334	78.00944	40.85890	0.34481	0.15713	-0.90915	0.38569	-0.13591	-0.40673	-0.90338	0.97818	0.08953	-0.18747	
225.88146	-79.66715	918.85635	90.03602	73.46704	162.00111	0.79087	-0.27064	-0.91194	0.30843	-0.08793	-0.29563	-0.95125	0.95866	-0.28457	-0.00018		260.20327	11.60148	1145.52135	-155.44698	78.48817	41.58963	0.35613	0.14926	-0.90830	0.39078	-0.13247	-0.41001	-0.90241	0.97988	0.08293	-0.18152	
226.53332	-80.67794	918.94006	88.29502	73.01778	163.57123	0.77234	-0.28015	-0.90853	0.30999	-0.08261	-0.29891	-0.95070	0.95640	-0.29195	0.00869		259.74143	11.48168	1145.45948	-157.02240	79.11750	42.91160	0.33553	0.13827	-0.90762	0.39638	-0.12855	-0.41328	-0.90148	0.98202	0.07370	-0.17382	
227.24192	-81.67814	919.17208	86.27122	72.40128	165.33812	0.79821	-0.29250	-0.90374	0.31255	-0.07653	-0.30367	-0.94970	0.95320	-0.30171	0.01966		259.22922	11.40212	1145.40218	-158.97455	79.82575	44.56239	0.36523	0.12586	-0.90658	0.40284	-0.12395	-0.41726	-0.90030	0.98428	0.06338	-0.16488	
228.01495	-82.62170	919.35490	84.50504	71.95057	166.88568	0.78679	-0.30176	-0.90001	0.31452	-0.07030	-0.30800	-0.94879	0.95079	-0.30841	0.02967		258.92539	11.36554	1145.38891	-162.15108	80.85699	47.40816	0.51444	0.10754	-0.90556	0.41036	-0.11698	-0.42141	-0.89929	0.98729	0.04870	-0.15125	
228.76660	-83.38652	919.66352	83.03050	71.79988	168.13499	0.75105	-0.30566	-0.89786	0.31689	-0.06422	-0.31263	-0.94770	0.94997	-0.31003	0.03790		258.38210	11.45821	1145.48179	-163.12428	81.35195	48.13268	0.50139	0.10035	-0.90417	0.41522	-0.11198	-0.42494	-0.89827	0.98863	0.04365	-0.14389	
229.49028	-84.02083	919.97773	81.93207	71.68606	169.11476	0.78318	-0.30857	-0.89654	0.31781	-0.05934	-0.31532	-0.94713	0.94935	-0.31111	0.04410		257.91121	11.59951	1145.63488	-162.57184	81.63960	47.38565	0.49322	0.09844	-0.90277	0.41870	-0.10700	-0.42790	-0.89747	0.98937	0.04355	-0.13872	
230.17733	-84.49838	920.38020	81.17826	71.87276	169.75285	0.80053	-0.30617	-0.89686	0.31921	-0.05535	-0.31798	-0.94648	0.95037	-0.30745	0.04771		257.55308	11.72768	1145.91462	-161.18112	81.77564	45.83047	0.49267	0.09967	-0.90139	0.42137	-0.10261	-0.43054	-0.89672	0.98972	0.04614	-0.13540	
230.81102	-84.81747	920.82261	80.74460	72.19056	170.11296	0.75745	-0.30131	-0.89811	0.32032	-0.05252	-0.31980	-0.94603	0.95208	-0.30187	0.04919		257.42568	11.78202	1146.28805	-159.21455	81.73028	43.76228	0.48500	0.10388	-0.90028	0.42274	-0.09948	-0.43231	-0.89622	0.98960	0.05104	-0.13447	
231.37555	-84.95925	921.28611	80.58241	72.77401	170.13687	0.61119	-0.29176	-0.90031	0.32297	-0.05073	-0.32262	-0.94517	0.95514	-0.29215	0.04846		257.25058	11.85843	1146.79216	-156.04538	81.22889	40.57683	0.29647	0.11582	-0.89922	0.42190	-0.09919	-0.43310	-0.89587	0.98831	0.06191	-0.13935	
231.92060	-85.14771	921.80029	80.56746	73.17735	170.12933	0.60683	-0.28513	-0.90219	0.32366	-0.04961	-0.32333	-0.94498	0.95721	-0.28550	0.04743		257.43691	11.84739	1147.33864	-154.26146	81.05605	38.74660	0.33143	0.12125	-0.89836	0.42220	-0.09730	-0.43405	-0.89562	0.98784	0.06751	-0.14004	
232.38805	-85.29712	922.38198	80.62889	73.53265	170.05469	0.55468	-0.27921	-0.90384	0.32421	-0.04896	-0.32380	-0.94486	0.95898	-0.27969	0.04616		257.72209	11.77634	1147.86422	-153.00401	80.88963	37.46888	0.28225	0.12567	-0.89778	0.42214	-0.09632	-0.43455	-0.89548	0.98739	0.07187	-0.14108	
232.66658	-85.48156	923.00202	80.94951	73.85578	169.81650	0.57983	-0.27368	-0.90585	0.32332	-0.04916	-0.32254	-0.94528	0.96056	-0.27459	0.04374		258.07188	11.70184	1148.39758	-151.98068	80.68922	36.44566	0.30361	0.13015	-0.89734	0.42171	-0.09611	-0.43474	-0.89541	0.98683	0.07600	-0.14283	
232.85157	-85.49180	923.50670	81.44484	74.15357	169.32062	0.59399	-0.26833	-0.90725	0.32388	-0.05060	-0.32247	-0.94523	0.96200	-0.27002	0.04062		258.77924	11.81511	1148.80497	-146.25275	79.74252	30.85697	0.28328	0.15287	-0.89574	0.41746	-0.09133	-0.43342	-0.89655	0.98402	0.09892	-0.14807	
232.94407	-85.51273	923.94919	82.41702	74.92419	168.36176	0.60365	-0.25475	-0.91084	0.32477	-0.05247	-0.32233	-0.94517	0.96558	-0.25782	0.03432		259.14945	11.98087	1149.14372	-145.16237	79.27403	29.78742	0.29420	0.16152	-0.89486	0.41609	-0.09246	-0.43350	-0.89640	0.98253	0.10632	-0.15276	
232.66107	-85.37689	924.28899	83.46581	75.45049	167.28036	0.60606	-0.24505	-0.91299	0.32619	-0.05531	-0.32274	-0.94487	0.96793	-0.24958	0.02859		259.48044	12.20816	1149.37132	-144.21196	78.71054	28.84612	0.32868	0.17147	-0.89368	0.41465	-0.09445	-0.43386	-0.89602	0.98065	0.11448	-0.15880	
232.23452	-85.13354	924.48980	85.03403	76.05627	165.70302	0.59790	-0.23351	-0.91557	0.32743	-0.05951	-0.32265	-0.94464	0.97053	-0.24006	0.02086		259.84979	12.48917	1149.44764	-143.32382	78.05071	27.98781	0.31570	0.18283	-0.89238	0.41258	-0.09716	-0.43400	-0.89566	0.97833	0.12367	-0.16606	
231.74914	-84.80150	924.66494	87.24770	76.81892	163.54201	0.61381	-0.21869	-0.91908	0.32782	-0.06460	-0.32158	-0.94468	0.97365	-0.22777	0.01095		260.26261	12.80466	1149.52981	-142.01970	77.12706	26.76392	0.30953	0.19892	-0.89060	0.40897	-0.10033	-0.43362	-0.89549	0.97487	0.13710	-0.17561	
231.22710	-84.34108	924.73929	89.84464	77.55741	161.02937	0.60710	-0.20376	-0.92259	0.32759	-0.07004	-0.32001	-0.94482	0.97651	-0.21546	0.00058		260.75215	13.03640	1149.52940	-141.08139	76.24851	25.93608	0.31852	0.21377	-0.88904	0.40486	-0.10397	-0.43279	-0.89548	0.97134	0.14933	-0.18495	
230.72616	-83.88588	924.77402	92.66842	78.19530	158.30609	0.60129	-0.19009	-0.92574	0.32690	-0.07562	-0.31818	-0.94501	0.97885	-0.20435	-0.00952		261.26915	13.19634	1149.48787	-140.33679	75.40628	25.32610	0.32063	0.22775	-0.88762	0.40034	-0.10778	-0.43160	-0.89560	0.96774	0.16082	-0.19396	
230.21482	-83.50812	924.76881	95.04508	78.57533	156.00670	0.59209	-0.18096	-0.92778	0.32631	-0.08055	-0.31669	-0.94510	0.98019	-0.19731	-0.01742		261.80492	13.32529	1149.46337	-139.95741	74.75649	25.05993	0.31837	0.23817	-0.88656	0.39660	-0.11136	-0.43058	-0.89565	0.96482	0.16915	-0.20128	
229.76627	-83.30518	924.76318	96.79977	78.75315	154.25734	0.59213	-0.17568	-0.92867	0.32667	-0.08471	-0.31634	-0.94486	0.98080	-0.19366	-0.02309		262.21460	13.40030	1149.39177	-140.02155	74.38581	25.20280	0.30458	0.24354	-0.88619	0.39416	-0.11461	-0.42985	-0.89560	0.96310	0.17293	-0.20625	
229.36268	-83.30578	924.76938	97.46574	78.66348	153.57632	0.61407	-0.17604	-0.92843	0.32714	-0.08748	-0.31627	-0.94463	0.98049	-0.19490	-0.02554		262.54876	13.47268	1149.29391	-140.55153	74.28095	25.72574	0.29090	0.24407	-0.88618	0.39384	-0.11760	-0.43017	-0.89505	0.96260	0.17214	-0.20920	
229.07286	-83.47409	924.78803	97.37343	78.42435	153.57404	0.61126	-0.17969	-0.92716	0.32877	-0.08930	-0.31746	-0.94406	0.97966	-0.19900	-0.02575		262.77637	13.52149	1149.15833	-141.31255	74.41241	26.42844	0.29438	0.24063	-0.88657	0.39508	-0.11960	-0.43102	-0.89438	0.96322	0.16796	-0.20975	
228.88417	-83.78452	924.78980	96.33422	77.99517	154.47697	0.62833	-0.18770	-0.92483	0.33086	-0.08962	-0.31932	-0.94340	0.97813	-0.20672	-0.02295		262.87036	13.62707	1148.95928	-142.19281	74.67092	27.19453	0.31475	0.23514	-0.88692	0.39759	-0.12082	-0.43256	-0.89347	0.96442	0.16206	-0.20887	
228.79926	-84.18544	924.73602	95.04729	77.50918	155.61156	0.63566	-0.19698	-0.92209	0.33309	-0.08931	-0.32146	-0.94270	0.97633	-0.21544	-0.01903		262.85542	13.72307	1148.73373	-143.35634	75.10386	28.19904	0.29402	0.22656	-0.88747	0.40134	-0.12147	-0.43458	-0.89240	0.96639	0.15343	-0.20626	
228.73339	-84.61381	924.66049	93.51227	76.97379	156.96367	0.62234	-0.20742	-0.91886	0.33565	-0.08820	-0.32415	-0.94188	0.97427	-0.22497	-0.01381		262.68939	13.83845	1148.43062	-144.33208	75.48257	28.98915	0.31096	0.21927	-0.88748	0.40535	-0.12149	-0.43706	-0.89119	0.96807	0.14616	-0.20365	
228.64767	-85.05768	924.56214	91.37517	76.09595	158.91438	0.60263	-0.22421	-0.91408	0.33792	-0.08645	-0.32673	-0.94116	0.97070	-0.24023	-0.00577		262.40598	13.83797	1148.21095	-145.54825	76.02050	30.03431	0.31595	0.20914	-0.88798	0.40959	-0.12091	-0.43912	-0.89026	0.97038	0.13666	-0.19920	
228.68807	-85.64365	924.50114	89.49496	75.43846	160.64018	0.59702	-0.23720	-0.91019	0.33954	-0.08335	-0.32915	-0.94059	0.96788	-0.25141	0.00222		261.96322	13.78324	1147.93765	-147.02344	76.71609	31.33008	0.32696	0.19627	-0.88869	0.41438	-0.11948	-0.44113	-0.88946	0.97324	0.12507	-0.19276	
228.78087	-86.24072	924.36608	87.16399	74.62572	162.72812	0.56060	-0.25317	-0.90492	0.34210	-0.07872	-0.33318	-0.93957	0.96421	-0.26480	0.01312		261.25611	13.58661	1147.78656	-149.07643	77.66845	33.18514	0.31106	0.17874	-0.88970	0.42010	-0.11690	-0.44315	-0.88879	0.97693	0.10975	-0.18321	
228.93285	-86.99321	924.32975	84.60488	73.63082	165.09300	0.56099	-0.27234	-0.89888	0.34329	-0.07250	-0.33659	-0.93886	0.95947	-0.28058	0.02650		260.29170	13.44866	1147.62936	-151.60249	78.75333	35.48608	0.30673	0.15881	-0.89047	0.42644	-0.11322	-0.44550	-0.88810	0.98080	0.09276	-0.17156	
229.15609	-87.84385	924.32355	82.11177	72.60490	167.46123	0.58829	-0.29183	-0.89290	0.34289	-0.06490	-0.33918	-0.93848	0.95427	-0.29613	0.04103		259.18510	13.34222	1147.46329	-154.82893	79.92259	38.45130	0.31104	0.13703	-0.89075	0.43335	-0.10881	-0.44837	-0.88720	0.98457	0.07442	-0.15836	
229.53742	-88.59921	924.33189	79.69296	71.46216	169.67432	0.59457	-0.31278	-0.88564	0.34324	-0.05699	-0.34323	-0.93752	0.94811	-0.31280	0.05689		257.94880	13.17733	1147.33172	-166.16652	81.92811	49.42553	0.40384	0.09133	-0.89151	0.44370	-0.10665	-0.45176	-0.88574	0.99009	0.03357	-0.13634	
230.03510	-89.24748	924.36948	77.53901	70.52669	171.66805	0.58450	-0.32985	-0.87960	0.34278	-0.04831	-0.34690	-0.93666	0.94280	-0.32551	0.07193		256.73187	13.15615	1147.29885	-171.70647	82.92881	54.73589	0.41246	0.07107	-0.89061	0.44919	-0.10051	-0.45443	-0.88509	0.99239	0.01776	-0.12182	
230.66815	-89.72305	924.44083	75.78302	69.81282	173.25751	0.54529	-0.34270	-0.87470	0.34273	-0.04052	-0.35072	-0.93560	0.93857	-0.33452	0.08475		255.53577	13.17389	1147.37609	-176.23912	83.71635	59.08714	0.39488	0.05623	-0.88960	0.45327	-0.09390	-0.45669	-0.88466	0.99399	0.00718	-0.10922	
231.28141	-90.09281	924.63880	74.35619	69.36612	174.62820	0.55831	-0.35085	-0.87198	0.34140	-0.03299	-0.35284	-0.93510	0.93585	-0.33934	0.09503		254.44839	13.15821	1147.60658	-179.40218	84.32143	62.12951	0.38890	0.04626	-0.88881	0.45593	-0.08747	-0.45827	-0.88450	0.99509	0.00103	-0.09894	
231.90191	-90.37421	924.85707	73.19121	69.19379	175.78342	0.56481	-0.35425	-0.87116	0.33997	-0.02612	-0.35419	-0.93481	0.93479	-0.34003	0.10272		253.46722	13.13285	1147.88027	-179.94743	84.75639	62.59039	0.40121	0.04207	-0.88816	0.45761	-0.08113	-0.45954	-0.88445	0.99582	0.00008	-0.09139	
